ThreadId,TimerId,StartTime,EndTime,Depth
65,4175,36.7046123,36.7101947,2
65,4175,36.7103701,36.7139103,2
65,4175,36.7140137,36.7174058,2
65,4175,36.7174586,36.7206925,2
65,4175,36.7207483,36.7244128,2
65,4175,36.7244833,36.727799,2
65,4175,36.7278512,36.7313664,2
65,4175,36.7314873,36.7355541,2
65,4175,36.7356265,36.7387135,2
65,4175,36.7387788,36.7425107,2
65,4175,36.7425781,36.7455938,2
65,4175,36.7456582,36.7490343,2
65,4175,36.7491048,36.7519222,2
65,4175,36.7519718,36.7548907,2
65,4175,36.7549637,36.7585901,2
65,4175,36.7586782,36.7621871,2
65,4175,36.7622479,36.7661705,2
65,4175,36.7662322,36.7693139,2
65,4175,36.7693667,36.7723642,2
65,4175,36.772425,36.7759559,2
65,4175,36.7760808,36.7794492,2
65,4175,36.7795015,36.7828183,2
65,4175,36.7829159,36.7865517,2
65,4175,36.7866097,36.7898247,2
65,4175,36.7898845,36.7927412,2
65,4175,36.7927987,36.7959085,2
65,4175,36.7959601,36.7990472,2
