ThreadId,TimerId,StartTime,EndTime,Depth
71,4223,50.4227078,50.43871,2
71,4223,50.4395315,50.4596023,2
71,4223,50.460598,50.4796706,2
71,4223,50.4806592,50.5019929,2
71,4223,50.5029323,50.5197642,2
71,4223,50.5205387,50.5439939,2
71,4223,50.5449347,50.5658179,2
71,4223,50.5667362,50.5971755,2
71,4223,50.5981686,50.6246206,2
71,4223,50.6255751,50.6527933,2
71,4223,50.6536695,50.6805509,2
71,4223,50.6814557,50.7092788,2
71,4223,50.7102201,50.7383736,2
71,4223,50.7392251,50.76866,2
71,4223,50.7695974,50.79744,2
71,4223,50.7983676,50.8266111,2
71,4223,50.8277059,50.8570835,2
71,4223,50.8579457,50.8857535,2
71,4223,50.8866374,50.9167093,2
71,4223,50.9175968,50.9477728,2
71,4223,50.9488979,50.9752731,2
71,4223,50.9761917,51.0038372,2
71,4223,51.0048907,51.0299211,2
71,4223,51.0308535,51.0588811,2
71,4223,51.0598184,51.0882182,2
71,4223,51.089147,51.1161627,2
71,4223,51.1170334,51.1443858,2
