ThreadId,TimerId,StartTime,EndTime,Depth
108,4696,5165.46093,5165.46112,1
108,4696,5165.46112,5165.46127,1
108,4696,5165.46127,5165.4614,1
108,4696,5165.4614,5165.46153,1
108,4696,5165.46153,5165.46166,1
108,4696,5165.46166,5165.4618,1
108,4696,5165.4618,5165.46193,1
108,4696,5165.46193,5165.46206,1
108,4696,5165.46206,5165.46219,1
108,4696,5165.46219,5165.46232,1
108,4696,5165.46232,5165.46245,1
108,4696,5165.46245,5165.46259,1
108,4696,5165.46259,5165.46272,1
108,4696,5165.46272,5165.46285,1
108,4696,5165.46285,5165.46299,1
108,4696,5165.46299,5165.46312,1
108,4696,5165.46312,5165.46325,1
108,4696,5165.46325,5165.46338,1
108,4696,5165.46338,5165.4635,1
108,4696,5165.4635,5165.46364,1
108,4696,5165.46364,5165.46377,1
108,4696,5165.46377,5165.46391,1
108,4696,5165.46391,5165.46404,1
108,4696,5165.46404,5165.46417,1
108,4696,5165.46417,5165.4643,1
108,4696,5165.4643,5165.46443,1
108,4696,5165.46443,5165.46457,1
