ThreadId,TimerId,StartTime,EndTime,Depth
71,4209,116.969478,116.972376,1
71,4209,116.972381,116.974696,1
71,4209,116.974699,116.976964,1
71,4209,116.976967,116.979575,1
71,4209,116.979579,116.981844,1
71,4209,116.981848,116.984713,1
71,4209,116.984719,116.986652,1
71,4209,116.986656,116.988642,1
71,4209,116.988645,116.990866,1
71,4209,116.990869,116.993356,1
71,4209,116.993361,116.995404,1
71,4209,116.995409,116.999423,1
71,4209,116.999429,117.001884,1
71,4209,117.001889,117.0042,1
71,4209,117.004205,117.00617,1
71,4209,117.006174,117.008315,1
71,4209,117.008318,117.010333,1
71,4209,117.010336,117.012902,1
71,4209,117.012905,117.015346,1
71,4209,117.01535,117.017403,1
71,4209,117.017406,117.019822,1
71,4209,117.019826,117.022357,1
71,4209,117.022361,117.024091,1
71,4209,117.024093,117.025852,1
71,4209,117.025854,117.027461,1
71,4209,117.027464,117.029542,1
71,4209,117.029545,117.031914,1
