ThreadId,TimerId,StartTime,EndTime,Depth
65,4177,42.3128788,42.3182608,2
65,4177,42.3184113,42.3232176,2
65,4177,42.3233428,42.3297971,2
65,4177,42.3298815,42.3345648,2
65,4177,42.3346566,42.3397555,2
65,4177,42.3398472,42.3435673,2
65,4177,42.3437739,42.3498332,2
65,4177,42.3499367,42.3553345,2
65,4177,42.3554649,42.3618028,2
65,4177,42.3619508,42.3669457,2
65,4177,42.3674585,42.3737527,2
65,4177,42.3738662,42.3798939,2
65,4177,42.3800574,42.3844103,2
65,4177,42.3847466,42.3907734,2
65,4177,42.3908707,42.3968481,2
65,4177,42.3969893,42.4015664,2
65,4177,42.4020439,42.4080145,2
65,4177,42.4080895,42.4129918,2
65,4177,42.4133693,42.4191089,2
65,4177,42.4191869,42.423648,2
65,4177,42.4240744,42.4303729,2
65,4177,42.4304946,42.4355277,2
65,4177,42.4366895,42.4427525,2
65,4177,42.442883,42.44727,2
65,4177,42.4480031,42.4548047,2
65,4177,42.4549279,42.4596408,2
65,4177,42.4600976,42.4662302,2
