ThreadId,TimerId,StartTime,EndTime,Depth
71,4180,50.0853195,50.0946328,2
71,4180,50.0952568,50.1052885,2
71,4180,50.1058276,50.119224,2
71,4180,50.1195223,50.1275202,2
71,4180,50.1278127,50.1350979,2
71,4180,50.1354322,50.1407866,2
71,4180,50.1409548,50.1458551,2
71,4180,50.1464638,50.1595101,2
71,4180,50.15992,50.1702501,2
71,4180,50.1704329,50.1756534,2
71,4180,50.1759831,50.1846673,2
71,4180,50.1852486,50.2006569,2
71,4180,50.2008317,50.2057208,2
71,4180,50.2061114,50.215282,2
71,4180,50.2155745,50.2247929,2
71,4180,50.2249846,50.2306705,2
71,4180,50.2308835,50.2361441,2
71,4180,50.2363055,50.2411915,2
71,4180,50.241355,50.2465784,2
71,4180,50.2467364,50.2517394,2
71,4180,50.2520824,50.2603879,2
71,4180,50.2605655,50.265786,2
71,4180,50.2662182,50.2723427,2
71,4180,50.2725339,50.2771452,2
71,4180,50.2775392,50.2865098,2
71,4180,50.286675,50.2914629,2
71,4180,50.2916155,50.2965572,2
