ThreadId,TimerId,StartTime,EndTime,Depth
222,4673,5873.0879,5873.09102,0
222,4673,5873.09105,5873.09379,0
222,4673,5873.09381,5873.0964,0
222,4673,5873.09642,5873.10021,0
222,4673,5873.10023,5873.10286,0
222,4673,5873.10288,5873.10537,0
222,4673,5873.10538,5873.10803,0
222,4673,5873.10805,5873.11131,0
222,4673,5873.11133,5873.11341,0
222,4673,5873.11343,5873.11613,0
222,4673,5873.11614,5873.11829,0
222,4673,5873.11831,5873.12301,0
222,4673,5873.12303,5873.12643,0
222,4673,5873.12646,5873.12904,0
222,4673,5873.12908,5873.13412,0
222,4673,5873.13414,5873.13769,0
222,4673,5873.13772,5873.14017,0
222,4673,5873.14019,5873.14259,0
222,4673,5873.14261,5873.14515,0
222,4673,5873.14517,5873.14786,0
222,4673,5873.14788,5873.1501,0
222,4673,5873.15012,5873.15392,0
222,4673,5873.15394,5873.15618,0
222,4673,5873.1562,5873.15833,0
222,4673,5873.15835,5873.16063,0
222,4673,5873.16065,5873.16286,0
222,4673,5873.16287,5873.16514,0
222,4673,5873.16518,5873.16727,0
222,4673,5873.16729,5873.16969,0
222,4673,5873.16972,5873.17265,0
222,4673,5873.17271,5873.17578,0
222,4673,5873.17853,5873.18185,0
222,4673,5873.18246,5873.1862,0
222,4673,5873.18622,5873.18928,0
222,4673,5873.18989,5873.19297,0
222,4673,5873.19301,5873.19554,0
222,4673,5873.19555,5873.19812,0
222,4673,5873.19814,5873.20105,0
222,4673,5873.20988,5873.2133,0
222,4673,5873.21333,5873.21653,0
222,4673,5873.21656,5873.21984,0
222,4673,5873.22031,5873.22353,0
222,4673,5873.22423,5873.22705,0
222,4673,5873.22706,5873.2293,0
222,4673,5873.22981,5873.23302,0
222,4673,5873.23305,5873.23636,0
222,4673,5873.23638,5873.23976,0
222,4673,5873.23978,5873.24319,0
222,4673,5873.24365,5873.24732,0
222,4673,5873.24735,5873.25059,0
222,4673,5873.25131,5873.25462,0
222,4673,5873.25531,5873.25852,0
222,4673,5873.25854,5873.26188,0
222,4673,5873.2619,5873.26511,0
222,4673,5873.26515,5873.26842,0
222,4673,5873.2697,5873.2736,0
222,4673,5873.27362,5873.27703,0
222,4673,5873.27705,5873.28032,0
222,4673,5873.28034,5873.28362,0
