ThreadId,TimerId,StartTime,EndTime,Depth
65,4169,352.415155,352.416768,2
65,4169,352.417274,352.418898,2
65,4169,352.419304,352.421136,2
65,4169,352.421509,352.423059,2
65,4169,352.423481,352.425074,2
65,4169,352.425448,352.426934,2
65,4169,352.427362,352.428872,2
65,4169,352.429214,352.430585,2
65,4169,352.430936,352.432142,2
65,4169,352.432495,352.43384,2
65,4169,352.434209,352.435509,2
65,4169,352.436016,352.437376,2
65,4169,352.437722,352.439024,2
65,4169,352.439401,352.441063,2
65,4169,352.441493,352.443234,2
65,4169,352.443787,352.445535,2
65,4169,352.445908,352.447613,2
65,4169,352.448157,352.44982,2
65,4169,352.450357,352.452298,2
65,4169,352.452753,352.454341,2
65,4169,352.454774,352.456291,2
65,4169,352.456654,352.458506,2
65,4169,352.459109,352.461321,2
65,4169,352.461975,352.464248,2
65,4169,352.464969,352.467743,2
65,4169,352.468656,352.470931,2
65,4169,352.471464,352.474041,2
