ThreadId,TimerId,StartTime,EndTime,Depth
83,4314,91.620559,91.620851,1
83,4314,91.6241624,91.6241668,1
83,4314,91.6407251,91.6410445,1
83,4314,91.6449305,91.6449342,1
83,4314,91.6479823,91.6479853,1
83,4314,91.6669979,91.6673969,1
83,4314,91.6709039,91.6709083,1
83,4314,91.6852359,91.6856462,1
83,4314,91.6889945,91.6889989,1
83,4314,91.6923833,91.6923881,1
83,4314,91.6949682,91.6949721,1
83,4314,91.6974339,91.6974369,1
83,4314,91.7009521,91.7009551,1
83,4314,91.7039486,91.7039522,1
83,4314,91.7279039,91.7284003,1
83,4314,91.7316958,91.7317009,1
83,4314,91.735266,91.7352702,1
83,4314,91.7537529,91.7540757,1
83,4314,91.7659886,91.7659921,1
83,4314,91.7692329,91.7692355,1
83,4314,91.7729592,91.7729609,1
83,4314,91.7943687,91.7947779,1
83,4314,91.8135862,91.8135884,1
83,4314,91.8246465,91.8246485,1
83,4314,91.8280722,91.8280766,1
83,4314,91.8605388,91.8608912,1
83,4314,91.8642321,91.864235,1
83,4314,91.8960611,91.8964406,1
83,4314,91.9095126,91.9095159,1
83,4314,91.9133391,91.9133403,1
83,4314,91.9176831,91.9176857,1
83,4314,91.920881,91.9208851,1
83,4314,91.9242998,91.9243035,1
83,4314,91.926126,91.926129,0
83,4314,91.9267795,91.9267829,0
83,4314,91.9300072,91.9300098,1
83,4314,91.9312512,91.9312549,0
83,4314,91.9337566,91.9337589,1
83,4314,91.9401187,91.9401228,1
83,4314,91.9412435,91.9412471,0
83,4314,91.9447582,91.9447627,1
83,4314,91.9480165,91.9480202,1
83,4314,91.9512401,91.9512424,1
83,4314,91.9542462,91.9542491,1
83,4314,91.9547885,91.9547902,0
83,4314,91.9574898,91.9574924,1
83,4314,91.9599583,91.9599612,1
83,4314,91.975883,91.9763878,1
83,4314,91.979405,91.9794071,0
83,4314,91.9831868,91.9831904,1
83,4314,92.0036775,92.0042612,1
83,4314,92.0049577,92.0049615,0
83,4314,92.0082824,92.0082854,1
83,4314,92.0307692,92.0310601,1
83,4314,92.0386075,92.0386125,1
83,4314,92.0547332,92.0551033,1
83,4314,92.0575358,92.0575384,0
83,4314,92.0605184,92.0605226,1
83,4314,92.0637338,92.0637379,1
83,4314,92.0721926,92.0721957,0
83,4314,92.0756178,92.0756216,1
83,4314,92.0789657,92.0789705,1
83,4314,92.0855269,92.0855297,1
83,4314,92.0862265,92.0862298,0
83,4314,92.0891267,92.0891301,1
83,4314,92.0899056,92.0899093,0
83,4314,92.093284,92.093292,1
83,4314,92.0964118,92.0964136,1
83,4314,92.1000259,92.1000287,1
83,4314,92.1027603,92.1027652,1
83,4314,92.1063917,92.1063962,1
83,4314,92.1070341,92.107036,0
83,4314,92.1105618,92.1105656,1
83,4314,92.1136003,92.1136057,1
83,4314,92.1159026,92.1159052,1
83,4314,92.1209877,92.1209922,1
83,4314,92.1244489,92.1244513,1
83,4314,92.1252461,92.1252469,0
83,4314,92.1285472,92.1285512,1
83,4314,92.1290175,92.129019,0
83,4314,92.1314828,92.1314866,1
83,4314,92.1342143,92.1342176,1
83,4314,92.1356675,92.135671,0
83,4314,92.1384181,92.1384208,0
83,4314,92.140198,92.1402012,0
83,4314,92.1434198,92.1434231,1
83,4314,92.1462159,92.14622,1
83,4314,92.1494227,92.1494276,1
83,4314,92.1524117,92.152415,1
83,4314,92.1555996,92.1556035,1
83,4314,92.1582739,92.1582796,1
83,4314,92.1610783,92.1610817,1
83,4314,92.1633727,92.1633752,1
83,4314,92.1638928,92.1638949,0
83,4314,92.1669993,92.1670018,1
83,4314,92.1699298,92.1699339,1
83,4314,92.1729847,92.1729892,1
83,4314,92.1758133,92.1758185,1
83,4314,92.1764621,92.1764652,0
83,4314,92.179898,92.179901,1
83,4314,92.1805619,92.1805648,0
83,4314,92.1836487,92.1836517,1
83,4314,92.1859799,92.185982,1
83,4314,92.1884519,92.188455,1
83,4314,92.1911873,92.1911904,1
83,4314,92.1919657,92.1919702,0
83,4314,92.1948578,92.194861,1
83,4314,92.1954525,92.1954543,0
83,4314,92.1989739,92.1989781,1
83,4314,92.2024003,92.2024029,1
83,4314,92.2030777,92.2030795,0
83,4314,92.2064451,92.2064511,1
83,4314,92.2071448,92.2071467,0
83,4314,92.2096012,92.2096044,1
83,4314,92.2119997,92.2120023,1
83,4314,92.2125885,92.2125912,0
83,4314,92.2152445,92.2152474,1
83,4314,92.2161023,92.2161041,0
83,4314,92.2182254,92.2182267,1
83,4314,92.2187343,92.2187358,0
83,4314,92.2210304,92.2210318,1
83,4314,92.2236059,92.2236093,1
83,4314,92.2260031,92.2260073,1
83,4314,92.2266081,92.2266103,0
83,4314,92.2272275,92.2272291,0
83,4314,92.2296993,92.2297018,1
83,4314,92.2319398,92.2319419,1
83,4314,92.2324314,92.2324318,0
83,4314,92.2346188,92.23462,1
83,4314,92.2373358,92.2373388,1
83,4314,92.2396928,92.2396949,1
83,4314,92.2401811,92.2401832,0
83,4314,92.2428928,92.2428963,1
83,4314,92.2458249,92.2458278,1
83,4314,92.2489519,92.248955,1
83,4314,92.2526155,92.2526179,1
83,4314,92.2559825,92.2559854,1
