ThreadId,TimerId,StartTime,EndTime,Depth
76,4199,76.601703,76.6019538,2
76,4199,76.6059287,76.6060318,2
76,4199,76.6088386,76.6089413,2
76,4199,76.6116141,76.611723,2
76,4199,76.6142369,76.6143545,2
76,4199,76.6170743,76.6171776,2
76,4199,76.6205,76.6206238,2
76,4199,76.6235782,76.623716,2
76,4199,76.6280152,76.6281664,2
76,4199,76.6320203,76.6321579,2
76,4199,76.6350867,76.6352129,2
76,4199,76.6394509,76.6395952,2
76,4199,76.6445557,76.6447103,2
76,4199,76.6478909,76.648017,2
76,4199,76.6513401,76.6514875,2
76,4199,76.6564657,76.6566034,2
76,4199,76.6614484,76.6615869,2
76,4199,76.6673263,76.6674557,2
76,4199,76.6720547,76.6721782,2
76,4199,76.6753515,76.6755296,2
76,4199,76.6800955,76.6802306,2
76,4199,76.6840301,76.6841838,2
76,4199,76.6872507,76.6873967,2
76,4199,76.6904376,76.6905566,2
76,4199,76.6955561,76.6956878,2
76,4199,76.6996783,76.6998098,2
76,4199,76.7045359,76.704671,2
