ThreadId,TimerId,StartTime,EndTime,Depth
78,4316,141.649635,141.664825,1
78,4316,141.667678,141.671294,1
78,4316,141.6714,141.686569,1
78,4316,141.688799,141.692041,1
78,4316,141.692173,141.695651,1
78,4316,141.69578,141.711219,1
78,4316,141.71377,141.717471,1
78,4316,141.717602,141.72181,1
78,4316,141.721946,141.726109,1
78,4316,141.726246,141.745223,1
78,4316,141.74844,141.751172,1
78,4316,141.751291,141.754248,1
78,4316,141.754332,141.757497,1
78,4316,141.757661,141.778498,1
78,4316,141.788381,141.80922,1
78,4316,141.811786,141.831642,1
78,4316,141.834108,141.837662,1
78,4316,141.837789,141.858431,1
78,4316,141.878344,141.882177,1
78,4316,141.888115,141.891224,1
78,4316,141.891347,141.894479,1
78,4316,141.894619,141.897667,1
78,4316,141.898002,141.901705,1
78,4316,141.901851,141.922214,1
78,4316,141.929575,141.932746,1
78,4316,141.940816,141.960546,1
78,4316,141.968086,141.97169,1
78,4316,141.973142,141.977745,1
78,4316,141.977878,141.981362,1
78,4316,141.989937,141.99298,1
78,4316,141.993113,141.99615,1
78,4316,141.996286,141.999987,1
78,4316,142.000114,142.003156,1
78,4316,142.003952,142.007011,1
78,4316,142.009076,142.013207,1
78,4316,142.025459,142.029034,1
78,4316,142.032536,142.037072,1
78,4316,142.037214,142.04081,1
78,4316,142.040974,142.045063,1
78,4316,142.045209,142.049284,1
78,4316,142.050142,142.053518,1
78,4316,142.053662,142.057273,1
78,4316,142.057433,142.060658,1
78,4316,142.060812,142.082238,1
78,4316,142.0834,142.103154,1
78,4316,142.104916,142.109516,1
78,4316,142.10966,142.112863,1
78,4316,142.11367,142.117191,1
78,4316,142.123415,142.141406,1
78,4316,142.143028,142.16315,1
78,4316,142.167254,142.184852,1
78,4316,142.18723,142.19034,1
78,4316,142.191749,142.194862,1
78,4316,142.196751,142.199754,1
78,4316,142.199895,142.203005,1
78,4316,142.203131,142.206771,1
78,4316,142.206911,142.210555,1
78,4316,142.214002,142.217125,1
78,4316,142.217241,142.220304,1
78,4316,142.220414,142.223336,1
78,4316,142.22345,142.22712,1
78,4316,142.227255,142.230872,1
78,4316,142.230993,142.234372,1
78,4316,142.234499,142.237717,1
78,4316,142.23859,142.241733,1
78,4316,142.241877,142.245123,1
78,4316,142.246006,142.249391,1
78,4316,142.250267,142.253394,1
78,4316,142.253543,142.256565,1
78,4316,142.256701,142.260134,1
78,4316,142.26027,142.263576,1
78,4316,142.263705,142.267027,1
78,4316,142.267145,142.27019,1
78,4316,142.270314,142.273431,1
78,4316,142.27423,142.277418,1
78,4316,142.277547,142.2807,1
78,4316,142.280823,142.283864,1
78,4316,142.28464,142.28768,1
78,4316,142.287799,142.290781,1
78,4316,142.290911,142.293893,1
78,4316,142.294675,142.297718,1
78,4316,142.297851,142.300867,1
78,4316,142.300999,142.303984,1
78,4316,142.30477,142.307949,1
78,4316,142.308737,142.311792,1
78,4316,142.311919,142.314981,1
78,4316,142.315093,142.318247,1
78,4316,142.318402,142.321428,1
78,4316,142.32222,142.32525,1
78,4316,142.325369,142.328214,1
78,4316,142.328297,142.331316,1
78,4316,142.332074,142.335104,1
78,4316,142.33589,142.339045,1
78,4316,142.339181,142.342286,1
78,4316,142.342414,142.345427,1
78,4316,142.346244,142.349518,1
78,4316,142.35039,142.354008,1
78,4316,142.354828,142.357946,1
78,4316,142.358081,142.361185,1
78,4316,142.361301,142.364173,1
78,4316,142.36498,142.368601,1
78,4316,142.36878,142.372,1
78,4316,142.372128,142.37524,1
78,4316,142.375371,142.378403,1
78,4316,142.378524,142.381583,1
78,4316,142.381706,142.384831,1
78,4316,142.384952,142.388096,1
78,4316,142.388235,142.391356,1
78,4316,142.39149,142.394667,1
78,4316,142.394799,142.398202,1
78,4316,142.398334,142.401863,1
78,4316,142.402009,142.405109,1
78,4316,142.405218,142.40834,1
78,4316,142.408443,142.411575,1
78,4316,142.41168,142.414877,1
78,4316,142.415006,142.418281,1
78,4316,142.418909,142.420914,1
78,4316,142.421025,142.423782,1
78,4316,142.423932,142.427111,1
78,4316,142.427261,142.43043,1
78,4316,142.430564,142.433844,1
78,4316,142.433988,142.437096,1
78,4316,142.438961,142.442298,1
78,4316,142.442421,142.445657,1
78,4316,142.445776,142.449046,1
78,4316,142.449182,142.452404,1
78,4316,142.452516,142.45528,1
78,4316,142.455416,142.458616,1
