ThreadId,TimerId,StartTime,EndTime,Depth
71,4212,44.5355195,44.5434976,1
71,4212,44.543502,44.5510961,1
71,4212,44.5511004,44.5575547,1
71,4212,44.5575581,44.5648508,1
71,4212,44.5648547,44.5720075,1
71,4212,44.572012,44.5781233,1
71,4212,44.5781272,44.584038,1
71,4212,44.5840422,44.590232,1
71,4212,44.590236,44.5977573,1
71,4212,44.5977764,44.6067424,1
71,4212,44.6067473,44.6156884,1
71,4212,44.6156948,44.6266075,1
71,4212,44.6266187,44.6370247,1
71,4212,44.6370336,44.6471984,1
71,4212,44.6472035,44.6574866,1
71,4212,44.6574925,44.6694743,1
71,4212,44.6694802,44.6799171,1
71,4212,44.6799254,44.6907974,1
71,4212,44.6908027,44.7010663,1
71,4212,44.7010746,44.7117115,1
71,4212,44.7117224,44.7239948,1
71,4212,44.7240052,44.7361443,1
71,4212,44.7361496,44.7469417,1
71,4212,44.746947,44.756863,1
71,4212,44.756868,44.7629618,1
71,4212,44.7629707,44.7735674,1
71,4212,44.7735723,44.7840928,1
