ThreadId,TimerId,StartTime,EndTime,Depth
65,4158,46.075373,46.0778118,1
65,4158,46.077815,46.0796678,1
65,4158,46.0796696,46.0813229,1
65,4158,46.0813246,46.0830711,1
65,4158,46.0830728,46.0849883,1
65,4158,46.0849905,46.0867909,1
65,4158,46.0867937,46.0886456,1
65,4158,46.0886479,46.0904898,1
65,4158,46.0904919,46.0924261,1
65,4158,46.0924289,46.0945237,1
65,4158,46.0945278,46.096879,1
65,4158,46.0968822,46.0987619,1
65,4158,46.0987641,46.1006028,1
65,4158,46.100605,46.1025226,1
65,4158,46.1025252,46.1048181,1
65,4158,46.1048205,46.1075377,1
65,4158,46.1075421,46.1097648,1
65,4158,46.1097682,46.1120433,1
65,4158,46.112046,46.1140674,1
65,4158,46.1140713,46.1164654,1
65,4158,46.1164681,46.1185606,1
65,4158,46.1185633,46.1208774,1
65,4158,46.1208829,46.1246189,1
65,4158,46.1246242,46.127558,1
65,4158,46.1275624,46.1300831,1
65,4158,46.1300869,46.1328693,1
65,4158,46.1328728,46.1355644,1
