ThreadId,TimerId,StartTime,EndTime,Depth
65,4186,41.6880439,41.6881982,2
65,4186,41.6916272,41.691674,2
65,4186,41.6961019,41.6962018,2
65,4186,41.7010096,41.7010844,2
65,4186,41.7044932,41.7045321,2
65,4186,41.708309,41.7083693,2
65,4186,41.7119009,41.7119861,2
65,4186,41.7160477,41.7160908,2
65,4186,41.7194978,41.7195391,2
65,4186,41.7224849,41.7225239,2
65,4186,41.7256343,41.7256731,2
65,4186,41.7294041,41.7294674,2
65,4186,41.7328039,41.7328573,2
65,4186,41.7357267,41.7357888,2
65,4186,41.740166,41.74023,2
65,4186,41.7449535,41.7450396,2
65,4186,41.7499259,41.7499838,2
65,4186,41.754257,41.7543087,2
65,4186,41.7585297,41.7585995,2
65,4186,41.762314,41.7623687,2
65,4186,41.7667193,41.766833,2
65,4186,41.7709778,41.771035,2
65,4186,41.7746276,41.77468,2
65,4186,41.7787096,41.778772,2
65,4186,41.78326,41.7833236,2
65,4186,41.7874791,41.7875408,2
65,4186,41.7941803,41.7943118,2
