ThreadId,TimerId,StartTime,EndTime,Depth
78,4318,60.7934688,60.7974279,1
78,4318,60.8014276,60.8014845,1
78,4318,60.8136564,60.8165512,1
78,4318,60.8214232,60.821477,1
78,4318,60.8245321,60.8245855,1
78,4318,60.836114,60.8392572,1
78,4318,60.8534592,60.8573119,1
78,4318,60.8766295,60.87671,1
78,4318,60.8792704,60.8793448,1
78,4318,60.8826156,60.8826811,1
78,4318,60.8849338,60.8849856,1
78,4318,60.9059054,60.9124801,1
78,4318,60.9425818,60.9426781,1
78,4318,60.9636232,60.9677525,1
78,4318,61.0244146,61.0293805,1
78,4318,61.0511616,61.0512205,1
78,4318,61.0846803,61.0847388,1
78,4318,61.097819,61.1027106,1
78,4318,61.1068859,61.1069704,1
78,4318,61.1103245,61.1104125,1
78,4318,61.1130938,61.1131806,1
78,4318,61.1283233,61.1319712,1
78,4318,61.1416206,61.1417165,1
78,4318,61.1453383,61.1454361,1
78,4318,61.1496973,61.1497852,1
78,4318,61.1671679,61.1672551,1
78,4318,61.1828143,61.1828896,1
78,4318,61.1859371,61.1859939,1
78,4318,61.1893581,61.189448,1
78,4318,61.2021976,61.2022739,1
78,4318,61.2050853,61.2051401,1
78,4318,61.2102059,61.2102906,1
78,4318,61.21353,61.2136158,1
78,4318,61.2169256,61.2170113,1
78,4318,61.2258267,61.2259219,1
78,4318,61.2290774,61.2291292,1
78,4318,61.2311539,61.2312067,1
78,4318,61.2331429,61.2331967,1
78,4318,61.2367709,61.2368561,1
78,4318,61.2401218,61.2402137,1
78,4318,61.2618152,61.2667177,1
78,4318,61.2903738,61.2946362,1
78,4318,61.3099543,61.3100238,1
78,4318,61.3244576,61.3293228,1
78,4318,61.3434806,61.3435564,1
78,4318,61.3466232,61.3467107,1
78,4318,61.3618779,61.3663683,1
78,4318,61.3711017,61.3711904,1
78,4318,61.3833372,61.3879981,1
78,4318,61.4010946,61.4011812,1
78,4318,61.4081214,61.4081874,1
78,4318,61.4120434,61.4121262,1
78,4318,61.4161799,61.4162709,1
78,4318,61.4282768,61.4283294,1
78,4318,61.4308181,61.4308715,1
78,4318,61.433696,61.4337786,1
78,4318,61.4362555,61.4363091,1
78,4318,61.4387951,61.4388737,1
78,4318,61.4424574,61.4425305,1
78,4318,61.4464574,61.446546,1
78,4318,61.4498692,61.4499518,1
78,4318,61.4526579,61.452713,1
78,4318,61.4548287,61.4548943,1
78,4318,61.4597822,61.4599671,1
78,4318,61.4638823,61.4640049,1
78,4318,61.4676851,61.4677586,1
78,4318,61.4699114,61.469965,1
78,4318,61.4725111,61.47258,1
78,4318,61.4753386,61.4753916,1
78,4318,61.4788525,61.4789357,1
78,4318,61.4825187,61.4825746,1
78,4318,61.4850141,61.4850655,1
78,4318,61.4875589,61.4876452,1
78,4318,61.4909741,61.4910757,1
78,4318,61.4948632,61.4949288,1
78,4318,61.4976032,61.4976663,1
78,4318,61.4997729,61.4998252,1
78,4318,61.5024961,61.5026183,1
78,4318,61.5054715,61.5055251,1
78,4318,61.508828,61.5089079,1
78,4318,61.5121615,61.512249,1
78,4318,61.5150743,61.5151541,1
78,4318,61.5191572,61.5192391,1
78,4318,61.5221821,61.5222494,1
78,4318,61.5252254,61.5252782,1
78,4318,61.5292944,61.5293472,1
78,4318,61.5315862,61.5316729,1
78,4318,61.5357326,61.5358002,1
78,4318,61.5391434,61.5392281,1
78,4318,61.5439589,61.5440735,1
78,4318,61.5478307,61.5478872,1
78,4318,61.5503286,61.5504156,1
78,4318,61.5529642,61.5530287,1
78,4318,61.5558776,61.55596,1
78,4318,61.5595893,61.5596574,1
78,4318,61.561602,61.5616541,1
78,4318,61.5635352,61.5635877,1
78,4318,61.5660383,61.5661195,1
78,4318,61.5700278,61.5701309,1
78,4318,61.5733442,61.5734209,1
78,4318,61.5755022,61.575555,1
78,4318,61.5779017,61.5779994,1
78,4318,61.5815002,61.581576,1
78,4318,61.5841592,61.584213,1
78,4318,61.5864812,61.5865503,1
78,4318,61.5899415,61.5900157,1
78,4318,61.5932613,61.5933485,1
78,4318,61.5963742,61.5964726,1
78,4318,61.5994782,61.599531,1
78,4318,61.6023299,61.6024299,1
78,4318,61.6059395,61.6060272,1
78,4318,61.6085956,61.6086487,1
78,4318,61.6107343,61.6107871,1
78,4318,61.6136949,61.6137474,1
78,4318,61.6166663,61.6167532,1
78,4318,61.6211781,61.6212535,1
78,4318,61.624759,61.6248509,1
78,4318,61.6278783,61.6279585,1
78,4318,61.6305404,61.6305949,1
78,4318,61.6332406,61.6332946,1
78,4318,61.6354121,61.635472,1
78,4318,61.6376468,61.6376992,1
78,4318,61.639937,61.6399908,1
78,4318,61.6430158,61.64309,1
78,4318,61.6461593,61.6462429,1
78,4318,61.6498787,61.6499524,1
78,4318,61.6534004,61.6534906,1
78,4318,61.6586536,61.6587457,1
78,4318,61.6628314,61.662918,1
78,4318,61.6670727,61.6671474,1
78,4318,61.6702777,61.6703426,1
78,4318,61.6737144,61.6737964,1
78,4318,61.6776151,61.6776998,1
78,4318,61.6817394,61.681838,1
78,4318,61.685374,61.6854881,1
78,4318,61.6881616,61.6882164,1
78,4318,61.6909871,61.6910691,1
78,4318,61.6949944,61.6950603,1
78,4318,61.6986547,61.69872,1
78,4318,61.7015894,61.701644,1
78,4318,61.7045893,61.7047015,1
78,4318,61.7083734,61.7084495,1
78,4318,61.7122125,61.7123587,1
78,4318,61.7154375,61.7154913,1
78,4318,61.7179099,61.7179949,1
78,4318,61.7212844,61.7213704,1
78,4318,61.7244607,61.7245129,1
78,4318,61.7266815,61.7267469,1
78,4318,61.7301139,61.7301898,1
78,4318,61.7334104,61.7334941,1
78,4318,61.7355637,61.7356167,1
78,4318,61.7375864,61.7376382,1
78,4318,61.739873,61.7399366,1
78,4318,61.7429109,61.7429634,1
78,4318,61.745271,61.7453529,1
78,4318,61.7481756,61.748271,1
78,4318,61.7517844,61.7518744,1
78,4318,61.7544174,61.7544691,1
78,4318,61.7575337,61.7576406,1
78,4318,61.7610207,61.7611072,1
78,4318,61.7655012,61.7655534,1
78,4318,61.7684785,61.7686017,1
78,4318,61.7720237,61.7721176,1
78,4318,61.776414,61.7765016,1
78,4318,61.7806047,61.7806619,1
78,4318,61.7843603,61.7844686,1
78,4318,61.7884841,61.7885487,1
78,4318,61.7914505,61.7915174,1
78,4318,61.7937741,61.7938391,1
78,4318,61.7970215,61.7971101,1
78,4318,61.8005781,61.800667,1
78,4318,61.8044198,61.8044723,1
78,4318,61.8070984,61.8071911,1
78,4318,61.8098602,61.8099139,1
78,4318,61.8122604,61.8123411,1
78,4318,61.8148896,61.8149923,1
78,4318,61.8179001,61.8179523,1
78,4318,61.8208774,61.8209594,1
78,4318,61.8254121,61.8254775,1
78,4318,61.8290126,61.829105,1
78,4318,61.8327924,61.8328937,1
78,4318,61.8365942,61.8366799,1
78,4318,61.8402433,61.8403614,1
78,4318,61.8440768,61.844162,1
78,4318,61.8469186,61.8470064,1
78,4318,61.8498102,61.8498634,1
78,4318,61.852475,61.8525627,1
78,4318,61.8558286,61.8558904,1
78,4318,61.8587372,61.8588167,1
78,4318,61.8611926,61.8612788,1
78,4318,61.8637674,61.8638271,1
78,4318,61.8666759,61.8667509,1
78,4318,61.8701533,61.8702517,1
78,4318,61.8736822,61.8737762,1
78,4318,61.8772345,61.8773237,1
78,4318,61.8808655,61.8809551,1
78,4318,61.8848147,61.884915,1
78,4318,61.888517,61.8886021,1
78,4318,61.8921565,61.8922599,1
78,4318,61.8959471,61.8960311,1
78,4318,61.899815,61.8999003,1
78,4318,61.903628,61.903717,1
78,4318,61.9084375,61.908531,1
78,4318,61.9133649,61.9134207,1
78,4318,61.9169411,61.9169951,1
78,4318,61.9204296,61.9204988,1
78,4318,61.9247101,61.9247938,1
78,4318,61.9289143,61.9289995,1
78,4318,61.9318023,61.9318543,1
78,4318,61.9352455,61.9352977,1
78,4318,61.9375399,61.9375913,1
78,4318,61.9407392,61.9408154,1
78,4318,61.943275,61.9433275,1
78,4318,61.9453553,61.9454145,1
78,4318,61.9481835,61.9482371,1
78,4318,61.950825,61.9508786,1
78,4318,61.9535607,61.9536415,1
78,4318,61.9572038,61.95729,1
78,4318,61.9612843,61.9613653,1
78,4318,61.9647803,61.964835,1
78,4318,61.9689534,61.9690398,1
78,4318,61.9733689,61.9734569,1
78,4318,61.9771421,61.9771959,1
78,4318,61.979697,61.9797531,1
78,4318,61.9831243,61.9832311,1
78,4318,61.9873427,61.9874371,1
78,4318,61.990944,61.9910214,1
78,4318,61.9944036,61.9944677,1
78,4318,61.9975963,61.9976885,1
78,4318,62.0011459,62.0012485,1
78,4318,62.0049338,62.0050751,1
78,4318,62.0086447,62.0086968,1
78,4318,62.0118223,62.0118952,1
78,4318,62.0151774,62.0152533,1
78,4318,62.0193154,62.0194038,1
78,4318,62.0226211,62.0226868,1
78,4318,62.025979,62.0260532,1
78,4318,62.0294944,62.0295703,1
78,4318,62.0334251,62.0335009,1
78,4318,62.0367022,62.0367892,1
78,4318,62.0399835,62.040073,1
79,4318,60.7719691,60.7721042,1
79,4318,60.7771247,60.7772043,1
79,4318,60.7991255,60.802792,1
79,4318,60.8155766,60.8195542,1
